id,number,gender,nation,academy,profession,class,skill_type,skill_level,award_name,award_date,note
4564,201721140023,女,汉族,工商管理学院,物流管理,物管1701,计算机水平类,初级,全国计算机等级考试(1-4),2018-09-05,暂无数据
4565,201721030275,女,汉族,金融学院,金融学,金融1702,外语水平类,中级,全国大学英语六级考试,2019-06-24,暂无数据
4566,1611080323,女,汉族,工商管理学院,工商管理,工商1601,职业证书类,初级,初级会计专业技术资格考试,2019-12-07,暂无数据
4567,1612040219,女,汉族,新闻与文化传播学院,新闻学,新闻1601,职业证书类,初级,证券从业人员资格考试,2019-05-07,暂无数据
4568,201821020118,男,汉族,经济学院,经济学,经济1802,职业证书类,初级,中国银行业从业人员资格认证(CCBP),2019-06-02,暂无数据
4569,1606060139,女,汉族,工商管理学院,人力资源管理,人力1601,计算机水平类,中级,全国计算机等级考试(1-4),2019-06-25,暂无数据
4570,201721080103,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,外语水平类,初级,全国大学英语四级考试,2018-11-01,暂无数据
4571,201721070173,女,汉族,财政税务学院,财政学,财政1702,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4572,201721040164,女,汉族,法学院,法学,民商1702,外语水平类,初级,全国大学英语四级考试,2018-11-07,暂无数据
4573,1604000410,女,汉族,法学院,法学,法1604,职业证书类,中级,普通话水平测试等级,2019-05-20,暂无数据
4574,201721130278,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4575,1607010313,女,汉族,财政税务学院,财政学,财政1603,外语水平类,中级,全国大学英语六级考试,2018-12-06,暂无数据
4576,201721070196,女,汉族,财政税务学院,财政学,财政1702,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
4577,201721070069,女,汉族,财政税务学院,财政学,财政1702,外语水平类,初级,全国大学英语四级考试,2019-02-22,暂无数据
4578,1604000725,男,汉族,法学院,法学,法1607,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4579,1608020202,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,职业证书类,初级,初级会计专业技术资格考试,2019-06-02,暂无数据
4580,201721030284,女,汉族,金融学院,工程管理,工程1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-31,暂无数据
4581,1607010106,女,汉族,财政税务学院,财政学,财政1601,外语水平类,中级,全国大学英语六级考试,2018-12-30,暂无数据
4582,201721040396,女,蒙古族,法学院,法学,法1704,外语水平类,中级,全国大学英语六级考试,2019-08-23,暂无数据
4583,201721040451,女,汉族,法学院,法学,法1705,外语水平类,中级,全国大学英语六级考试,2019-08-13,暂无数据
4584,1606090153,女,汉族,工商管理学院,电子商务（管理）,商务1601,职业证书类,初级,证券从业人员资格考试,2019-05-05,暂无数据
4585,1605030104,男,汉族,刑事司法学院,边防管理,边管1601,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4586,201721040007,女,汉族,法学院,法学,法1702,外语水平类,初级,全国大学英语四级考试,2018-12-20,暂无数据
4587,201721110024,男,汉族,外国语学院,日语,日语1702,外语水平类,高级,托福英语水平考试(TOEFL),2019-07-28,暂无数据
4588,1606070128,女,汉族,工商管理学院,旅游管理,旅游1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-30,暂无数据
4589,1606040234,女,侗族,工商管理学院,工商管理,工商1602,外语水平类,中级,雅思英语水平考试(IELTS),2018-11-15,暂无数据
4590,201721130276,女,汉族,信息与安全工程学院,环境工程,环境1701,职业证书类,中级,普通话水平测试等级,2019-06-09,暂无数据
4591,201721250039,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1702,外语水平类,中级,韩国语能力考试(TOPIK),2018-11-29,暂无数据
4592,201721040393,女,满族,法学院,法学,法1705,职业证书类,中级,普通话水平测试等级,2019-05-20,暂无数据
4593,201721130090,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4594,201721020099,女,壮族,经济学院,经济学,经济1701,外语水平类,中级,全国大学英语六级考试,2019-08-22,暂无数据
4595,1623020414,女,汉族,中韩新媒体学院,电影学（影像）,影像1604,职业证书类,中级,普通话水平测试等级,2019-05-24,暂无数据
4596,1608020206,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,职业证书类,初级,证券从业人员资格考试,2018-09-09,暂无数据
4597,201721070187,女,土家族,财政税务学院,财政学（中英班）,国财1702,外语水平类,中级,雅思英语水平考试(IELTS),2019-09-07,暂无数据
4598,1605010126,男,汉族,刑事司法学院,侦查学,侦查1601,计算机水平类,中级,全国计算机等级考试(1-4),2019-08-24,暂无数据
4599,1632010128,女,汉族,文澜学院,经济管理试验班,经管1601,计算机水平类,高级,全国计算机等级考试(1-4),2019-03-08,暂无数据
4600,1611000328,女,汉族,外国语学院,英语,英语1603,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-28,暂无数据
4601,1606050140,女,汉族,工商管理学院,市场营销,市营1601,职业证书类,中级,普通话水平测试等级,2018-05-22,暂无数据
4602,1609050123,女,汉族,信息与安全工程学院,计算机科学与技术,计科1601,职业证书类,高级,教师资格考试,2019-01-25,暂无数据
4603,1603150118,女,汉族,金融学院,保险学（精算）,保精1601,职业证书类,中级,英国精算师考试,2019-09-06,暂无数据
4604,201821040520,女,汉族,法学院,法学类,法1808,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-30,暂无数据
4605,1606050134,男,汉族,工商管理学院,市场营销,市营1601,外语水平类,中级,全国大学英语四级考试,2018-12-28,暂无数据
4606,1601040123,男,汉族,哲学院,社会学,社会1601,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
4607,201721030429,女,汉族,金融学院,金融学,金融1701,外语水平类,初级,全国大学英语四级考试,2019-06-22,暂无数据
4608,201721110145,女,汉族,外国语学院,英语,英语1703,外语水平类,中级,全国大学英语六级考试,2019-02-26,暂无数据
4609,201721110246,女,汉族,外国语学院,商务英语,商英1703,外语水平类,中级,英语专业四级考试(TEM-4),2019-04-20,暂无数据
4610,201721040694,女,汉族,法学院,法学,法1708,外语水平类,中级,全国大学英语六级考试,2019-08-29,暂无数据
4611,201721320007,女,汉族,文澜学院,经济管理试验班,经管1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4612,201821040310,女,汉族,法学院,法学类,法1812,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-30,暂无数据
4613,1612040321,女,汉族,新闻与文化传播学院,新闻学,新闻1601,职业证书类,初级,初级会计专业技术资格考试,2019-05-30,暂无数据
4614,201721080053,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,外语水平类,中级,全国大学英语六级考试,2019-06-06,暂无数据
4615,201721130026,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,外语水平类,中级,全国大学英语四级考试,2019-03-06,暂无数据
4616,1611080217,女,汉族,外国语学院,商务英语,商英1602,职业证书类,高级,教师资格考试,2019-05-31,暂无数据
4617,1608030138,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,职业证书类,初级,初级会计专业技术资格考试,2019-05-30,暂无数据
4618,1612040334,女,汉族,新闻与文化传播学院,新闻学,新闻1601,外语水平类,中级,全国大学英语六级考试,2019-03-30,暂无数据
4619,201721060218,男,汉族,工商管理学院,工商管理（国际班）,工商国际1701,外语水平类,中级,全国大学英语六级考试,2019-08-07,暂无数据
4620,201721020076,女,汉族,经济学院,经济学,经济1701,外语水平类,初级,全国大学英语四级考试,2019-05-20,暂无数据
4621,201821060189,男,汉族,工商管理学院,经济与贸易类,经贸1801,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-03,暂无数据
4622,201721110304,女,土家族,外国语学院,俄语,俄语1701,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
4623,1604070111,男,汉族,法学院,法学,外法1601,外语水平类,中级,全国大学英语六级考试,2019-09-08,暂无数据
4624,201721130136,女,汉族,金融学院,金融工程,金工1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-08,暂无数据
4625,201721130208,女,汉族,信息与安全工程学院,环境工程,环境1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-01,暂无数据
4626,201721110293,女,汉族,外国语学院,日语,日语1701,外语水平类,高级,日语能力等级考试,2019-08-27,暂无数据
4627,201721080050,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4628,1608030438,女,壮族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1604,职业证书类,初级,基金从业资格考试,2018-11-25,暂无数据
4629,1608030143,女,蒙古族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,职业证书类,中级,普通话水平测试等级,2018-11-07,暂无数据
4630,201721060052,女,汉族,工商管理学院,市场营销,市营1701,外语水平类,中级,全国大学英语六级考试,2019-09-08,暂无数据
4631,201721110086,女,汉族,外国语学院,英语,英语1701,外语水平类,中级,英语专业四级考试(TEM-4),2019-04-20,暂无数据
4632,201821070015,女,汉族,财政税务学院,财政学类,财政1805,计算机水平类,初级,全国计算机等级考试(1-4),2019-05-08,暂无数据
4633,201721030105,女,汉族,金融学院,工程管理,工程1701,外语水平类,中级,全国大学英语六级考试,2019-08-23,暂无数据
4634,1612040127,男,汉族,新闻与文化传播学院,新闻学,新闻1601,职业证书类,高级,普通话水平测试等级,2018-11-01,暂无数据
4635,201721130139,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,外语水平类,初级,全国大学英语六级考试,2019-06-30,暂无数据
4636,201721060127,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-11-05,暂无数据
4637,201721130097,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4638,1607010128,女,汉族,财政税务学院,财政学,财政1601,外语水平类,中级,全国大学英语六级考试,2019-08-22,暂无数据
4639,1611080209,女,汉族,外国语学院,商务英语,商英1602,外语水平类,中级,雅思英语水平考试(IELTS),2019-03-08,暂无数据
4640,201721140192,男,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4641,1606020124,女,汉族,工商管理学院,贸易经济,贸经1601,职业证书类,中级,普通话水平测试等级,2018-12-01,暂无数据
4642,201721060271,女,汉族,工商管理学院,市场营销,市营1702,职业证书类,中级,金融风险管理师(FRM),2019-05-18,暂无数据
4643,201721100085,男,壮族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4644,1607010326,女,汉族,财政税务学院,财政学,财政1603,职业证书类,中级,普通话水平测试等级,2018-11-30,暂无数据
4645,201721020178,女,汉族,经济学院,经济学,经济1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4646,201721060057,女,汉族,经济学院,国际商务（中法）,国商1703,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4647,201721080178,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,外语水平类,初级,全国大学英语四级考试,2018-12-05,暂无数据
4648,201721130227,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,外语水平类,初级,全国大学英语四级考试,2018-12-18,暂无数据
4649,201721130168,女,汉族,信息与安全工程学院,环境工程,环境1701,外语水平类,初级,全国大学英语四级考试,2019-05-01,暂无数据
4650,1603010247,女,汉族,金融学院,金融学,金融1602,外语水平类,中级,全国大学英语六级考试,2019-08-24,暂无数据
4651,201721120205,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4652,201721080074,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,职业证书类,初级,ACCA商业会计师证,2019-09-01,暂无数据
4653,1605010122,女,汉族,刑事司法学院,侦查学,侦查1601,外语水平类,中级,全国大学英语六级考试,2019-08-26,暂无数据
4654,201721080252,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4655,1607030137,女,壮族,财政税务学院,税收学,税务1601,外语水平类,中级,全国大学英语六级考试,2019-06-12,暂无数据
4656,201721080038,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4657,201721130089,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,职业证书类,中级,普通话水平测试等级,2019-05-24,暂无数据
4658,1604080135,女,壮族,法学院,法学,法制1601,外语水平类,中级,全国大学英语六级考试,2019-06-16,暂无数据
4659,201721130246,女,汉族,信息与安全工程学院,电子商务（技术）,商务1702,外语水平类,初级,全国大学英语四级考试,2019-03-08,暂无数据
4660,1606020148,女,汉族,工商管理学院,贸易经济,贸经1601,外语水平类,中级,全国大学英语六级考试,2019-03-06,暂无数据
4661,201721060269,女,汉族,工商管理学院,人力资源管理,人力1701,外语水平类,初级,全国大学英语四级考试,2018-12-16,暂无数据
4662,201721040702,女,汉族,法学院,法学,法1708,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-07,暂无数据
4663,1608010230,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,外语水平类,高级,雅思英语水平考试(IELTS),2018-11-28,暂无数据
4664,201721020082,女,汉族,经济学院,经济学,经济1701,外语水平类,中级,全国大学英语六级考试,2019-09-09,暂无数据
4665,1609020124,男,汉族,统计与数学学院,统计学,统计1601,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-15,暂无数据
4666,201821320016,女,汉族,文澜学院,经济管理试验班,经管1802,职业证书类,初级,ACCA商业会计师证,2019-03-30,暂无数据
4667,1603010233,女,汉族,金融学院,金融学,金融1602,计算机水平类,初级,全国计算机等级考试(1-4),2019-03-31,暂无数据
4668,201721100020,男,汉族,信息与安全工程学院,电子商务（技术）,商务1702,外语水平类,中级,全国大学英语六级考试,2019-09-01,暂无数据
4669,1606090105,男,汉族,工商管理学院,电子商务（管理）,商务1601,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4670,1601020132,女,汉族,哲学院,国际政治,国政1601,外语水平类,中级,雅思英语水平考试(IELTS),2019-04-26,暂无数据
4671,201821020005,女,汉族,经济学院,国际商务,国商1801,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-15,暂无数据
4672,201721130089,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,外语水平类,中级,全国大学英语六级考试,2019-06-01,暂无数据
4673,1604000346,女,汉族,法学院,法学,法1603,职业证书类,中级,普通话水平测试等级,2018-11-26,暂无数据
4674,1632010112,女,汉族,文澜学院,经济管理试验班,经管1601,职业证书类,高级,基金从业资格考试,2019-03-01,暂无数据
4675,1611080304,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1601,外语水平类,中级,全国大学英语六级考试,2018-12-07,暂无数据
4676,201721040453,男,汉族,法学院,法学,法1707,外语水平类,初级,全国大学英语四级考试,2019-05-12,暂无数据
4677,201721040042,女,汉族,法学院,法学,外法1702,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
4678,201721100064,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
4679,1608030234,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,职业证书类,初级,ACCA商业会计师证,2019-03-01,暂无数据
4680,201721060524,女,汉族,工商管理学院,国际经济与贸易,国贸1701,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
4681,201721040808,男,汉族,刑事司法学院,法学（司）,司法1702,计算机水平类,初级,全国计算机等级考试(1-4),2018-12-27,暂无数据
4682,201721250272,女,汉族,中韩新媒体学院,电影学（影像）,影像1702,外语水平类,初级,全国大学英语四级考试,2019-02-28,暂无数据
4683,201721020091,女,汉族,经济学院,经济学,经济1704,外语水平类,中级,全国大学英语六级考试,2019-09-01,暂无数据
4684,1604001014,女,汉族,法学院,法学,法1610,计算机水平类,中级,全国计算机等级考试(1-4),2018-12-18,暂无数据
4685,201821020265,女,汉族,经济学院,国际商务,国商1801,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-15,暂无数据
4686,201721020141,女,汉族,经济学院,经济学,经济1702,外语水平类,初级,全国大学英语四级考试,2019-03-05,暂无数据
4687,201721060645,女,汉族,工商管理学院,农林经济管理,农经1701,外语水平类,初级,韩国语能力考试(TOPIK),2018-11-28,暂无数据
4688,201721080293,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,职业证书类,初级,证券从业人员资格考试,2018-10-06,暂无数据
4689,1603010128,男,汉族,金融学院,金融学,金融1601,外语水平类,中级,全国大学英语六级考试,2018-12-16,暂无数据
4690,1611030107,女,汉族,外国语学院,日语,日语1601,职业证书类,高级,ACCA商业会计师证,2019-06-30,暂无数据
4691,201721060209,女,壮族,工商管理学院,国际经济与贸易,国贸1702,计算机水平类,初级,全国计算机等级考试(1-4),2018-09-28,暂无数据
4692,201721070197,女,汉族,财政税务学院,税收学,税务1701,外语水平类,初级,全国大学英语四级考试,2019-05-21,暂无数据
4693,201721040548,女,汉族,法学院,法学,法1710,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4694,201721080290,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,外语水平类,中级,全国大学英语六级考试,2019-08-23,暂无数据
4695,201721130275,女,汉族,信息与安全工程学院,环境工程,环境1701,外语水平类,初级,全国大学英语四级考试,2019-03-01,暂无数据
4696,201721080329,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4697,201721060315,女,汉族,工商管理学院,人力资源管理,人力1701,外语水平类,中级,全国大学英语六级考试,2019-08-11,暂无数据
4698,201821070053,女,汉族,财政税务学院,财政学类,财政1802,计算机水平类,高级,全国计算机等级考试(1-4),2019-05-17,暂无数据
4699,1603140134,女,汉族,金融学院,工程造价,造价1601,外语水平类,中级,全国大学英语六级考试,2018-12-01,暂无数据
4700,201821050015,女,汉族,刑事司法学院,公安学类,公安1804,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-07,暂无数据
4701,201821040554,女,汉族,法学院,法学类,法1807,计算机水平类,中级,全国计算机等级考试(1-4),2019-09-05,暂无数据
4702,201721100061,女,汉族,法学院,法学,民商1701,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
4703,201721120077,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1701,外语水平类,初级,全国大学英语四级考试,2019-01-06,暂无数据
4704,201721140032,女,汉族,哲学院,社会学,社会1701,外语水平类,中级,全国大学英语六级考试,2019-09-01,暂无数据
4705,201721320237,女,汉族,文澜学院,经济管理试验班,经管1701,外语水平类,初级,全国大学英语四级考试,2019-03-01,暂无数据
4706,201721040732,女,汉族,法学院,法学,法1702,外语水平类,初级,全国大学英语四级考试,2019-03-08,暂无数据
4707,201721040034,女,汉族,法学院,法学,法1704,外语水平类,初级,英语专业四级考试(TEM-4),2019-01-30,暂无数据
4708,201721070079,男,汉族,财政税务学院,财政学,财政1701,职业证书类,初级,证券从业人员资格考试,2019-09-09,暂无数据
4709,1602010330,女,汉族,经济学院,经济学,经济1603,职业证书类,初级,基金从业资格考试,2018-11-09,暂无数据
4710,201721040036,女,汉族,法学院,法学,法1705,外语水平类,中级,全国大学英语六级考试,2019-08-30,暂无数据
4711,201721110026,女,汉族,财政税务学院,财政学（中英班）,国财1701,外语水平类,高级,雅思英语水平考试(IELTS),2019-02-14,暂无数据
4712,201721120122,女,汉族,新闻与文化传播学院,广播电视学,广电1701,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
4713,201721030414,男,汉族,金融学院,金融工程,金工1701,外语水平类,中级,全国大学英语六级考试,2019-08-22,暂无数据
4714,201721040565,女,汉族,法学院,法学,法1704,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
4715,1606060139,女,汉族,工商管理学院,人力资源管理,人力1601,职业证书类,中级,普通话水平测试等级,2018-12-25,暂无数据
4716,201721030300,女,汉族,金融学院,金融工程,金工1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-08,暂无数据
4717,201721100061,女,汉族,法学院,法学,民商1701,外语水平类,中级,全国大学英语六级考试,2019-08-28,暂无数据
4718,201721130086,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,外语水平类,初级,全国大学英语四级考试,2018-12-06,暂无数据
4719,201721040578,男,汉族,财政税务学院,财政学（中英班）,国财1701,外语水平类,初级,全国大学英语四级考试,2018-12-07,暂无数据
4720,1602040119,女,汉族,经济学院,国际商务,国商1601,外语水平类,中级,全国大学英语六级考试,2018-12-06,暂无数据
4721,1606060146,女,汉族,工商管理学院,人力资源管理,人力1601,外语水平类,中级,雅思英语水平考试(IELTS),2018-12-28,暂无数据
4722,1608030320,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1603,职业证书类,初级,证券从业人员资格考试,2018-09-02,暂无数据
4723,201721030169,女,汉族,金融学院,金融学,金融1702,外语水平类,初级,全国大学英语四级考试,2018-12-07,暂无数据
4724,1604000251,女,汉族,法学院,法学（卓越）,卓越1601,外语水平类,中级,雅思英语水平考试(IELTS),2019-04-17,暂无数据
4725,201721080277,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4726,201721130228,女,汉族,信息与安全工程学院,电子商务（技术）,商务1702,外语水平类,初级,全国大学英语四级考试,2018-12-27,暂无数据
4727,201721030116,女,汉族,金融学院,工程造价,造价1701,外语水平类,中级,全国大学英语六级考试,2019-09-08,暂无数据
4728,201721040822,女,藏族,法学院,法学,法1706,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
4729,201721130201,女,汉族,信息与安全工程学院,电子商务（技术）,商务1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4730,201721110075,女,汉族,外国语学院,英语,英语1703,职业证书类,中级,普通话水平测试等级,2019-06-08,暂无数据
4731,201721120159,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,外语水平类,初级,全国大学英语四级考试,2019-04-01,暂无数据
4732,201721120137,女,汉族,新闻与文化传播学院,广播电视学,广电1701,外语水平类,初级,全国大学英语四级考试,2019-03-01,暂无数据
4733,201721040820,女,汉族,刑事司法学院,法学（司）,司法1701,外语水平类,中级,全国大学英语六级考试,2019-06-14,暂无数据
4734,1603010216,女,汉族,金融学院,金融学,金融1602,职业证书类,中级,金融风险管理师(FRM),2018-11-22,暂无数据
4735,201721060606,女,汉族,工商管理学院,旅游管理,旅游1701,外语水平类,初级,全国大学英语四级考试,2019-06-04,暂无数据
4736,201721140180,女,白族,哲学院,社会学,社会1701,职业证书类,高级,普通话水平测试等级,2019-05-24,暂无数据
4737,1608030123,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-09,暂无数据
4738,1608030404,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,外语水平类,初级,法语等级水平考试(TCF),2019-04-29,暂无数据
4739,201721060377,女,汉族,工商管理学院,人力资源管理,人力1701,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4740,201721060489,女,汉族,工商管理学院,电子商务（管理）,商务1701,外语水平类,初级,全国大学英语四级考试,2019-04-20,暂无数据
4741,201721040598,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,外语水平类,中级,全国大学英语六级考试,2019-06-22,暂无数据
4742,1605060231,女,土家族,刑事司法学院,法学（司）,司法1602,外语水平类,中级,全国大学英语六级考试,2019-04-01,暂无数据
4743,201721030272,女,汉族,金融学院,金融学,金融1701,外语水平类,初级,全国大学英语四级考试,2019-01-06,暂无数据
4744,201721080298,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
4745,201721040114,女,汉族,法学院,法学,法制1702,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-06,暂无数据
4746,201721030295,男,汉族,金融学院,投资学,投资1702,外语水平类,初级,全国大学英语四级考试,2019-02-28,暂无数据
4747,201721120191,女,汉族,新闻与文化传播学院,广播电视学,广电1701,外语水平类,初级,全国大学英语四级考试,2018-12-09,暂无数据
4748,1608030210,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-30,暂无数据
4749,201721080040,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,外语水平类,初级,全国大学英语四级考试,2018-12-26,暂无数据
4750,1606060138,女,汉族,工商管理学院,人力资源管理,人力1601,职业证书类,中级,普通话水平测试等级,2018-11-06,暂无数据
4751,201721040146,女,汉族,法学院,法学（卓越）,卓越1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-10-30,暂无数据
4752,1613030146,女,黎族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,计算机水平类,中级,计算机技术与软件专业技术资格(水平)考试,2019-07-09,暂无数据
4753,201721040522,女,汉族,法学院,法学,法1709,计算机水平类,中级,全国计算机等级考试(1-4),2018-10-06,暂无数据
4754,201721050062,女,汉族,刑事司法学院,侦查学,侦查1701,职业证书类,高级,普通话水平测试等级,2019-05-24,暂无数据
4755,1623020327,女,汉族,中韩新媒体学院,电影学（影像）,影像1603,职业证书类,中级,普通话水平测试等级,2019-05-24,暂无数据
4756,1606010234,男,汉族,工商管理学院,国际经济与贸易,国贸1602,外语水平类,中级,雅思英语水平考试(IELTS),2018-12-15,暂无数据
4757,201721060064,女,汉族,工商管理学院,国际经济与贸易,国贸1702,外语水平类,中级,全国大学英语六级考试,2019-06-16,暂无数据
4758,201721030257,男,汉族,金融学院,金融工程,金工1701,职业证书类,初级,证券从业人员资格考试,2019-04-30,暂无数据
4759,201721030475,男,汉族,金融学院,金融学,金融1701,外语水平类,初级,全国大学英语四级考试,2018-12-31,暂无数据
4760,201821060241,女,汉族,工商管理学院,经济与贸易类,经贸1803,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-30,暂无数据
4761,1610080108,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-22,暂无数据
4762,201721040369,女,藏族,法学院,法学,法1702,外语水平类,初级,全国大学英语四级考试,2018-03-08,暂无数据
4763,1606040255,女,蒙古族,工商管理学院,工商管理,工商1602,计算机水平类,初级,全国计算机等级考试(1-4),2019-04-06,暂无数据
4764,201721040147,女,汉族,法学院,法学,法1703,外语水平类,初级,全国大学英语四级考试,2018-12-07,暂无数据
4765,201721130170,女,汉族,信息与安全工程学院,环境工程,环境1701,外语水平类,初级,全国大学英语四级考试,2018-12-06,暂无数据
4766,201721110118,女,壮族,外国语学院,商务英语,商英1701,外语水平类,初级,全国翻译专业资格（水平）考试英语笔译/口译(CATTI),2019-08-27,暂无数据
4767,201721080116,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,外语水平类,中级,全国大学英语六级考试,2019-08-26,暂无数据
4768,201721020094,女,汉族,经济学院,经济学,经济1702,职业证书类,中级,普通话水平测试等级,2018-11-22,暂无数据
